Comunidad autónoma	Sexo	periodo	Total
Andalucía	HOMBRES	2022-23	48,0
Andalucía	HOMBRES	2021-22	47,8
Andalucía	HOMBRES	2020-21	46,0
Andalucía	HOMBRES	2019-20	53,1
Andalucía	HOMBRES	2018-19	46,3
Andalucía	HOMBRES	2017-18	46,1
Andalucía	HOMBRES	2016-17	47,0
Andalucía	HOMBRES	2015-16	49,2
Andalucía	HOMBRES	2014-15	45,7
Andalucía	HOMBRES	2013-14 (2)	45,5
Andalucía	HOMBRES	2012-13	43,7
Andalucía	HOMBRES	2011-12	42,9
Andalucía	HOMBRES	2010-11	39,6
Andalucía	HOMBRES	2009-10	36,1
Andalucía	HOMBRES	2008-09	34,3
Andalucía	HOMBRES	2007-08	33,1
Andalucía	HOMBRES	2006-07	32,0
Andalucía	HOMBRES	2005-06	31,6
Andalucía	HOMBRES	2004-05	31,2
Andalucía	HOMBRES	2003-04	32,8
Andalucía	HOMBRES	2002-03	33,1
Andalucía	HOMBRES	2001-02	29,7
Andalucía	HOMBRES	2000-01	42,4
Andalucía	HOMBRES	1999-00	40,9
Andalucía	HOMBRES	1998-99	43,4
Andalucía	HOMBRES	1997-98	39,6
Andalucía	HOMBRES	1996-97	36,6
Andalucía	HOMBRES	1995-96	32,0
Andalucía	HOMBRES	1994-95	30,6
Andalucía	HOMBRES	1993-94	27,8
Andalucía	HOMBRES	1992-93	26,8
Andalucía	HOMBRES	1991-92	24,3
Andalucía	HOMBRES	1990-91	27,7
Andalucía	MUJERES	2022-23	62,0
Andalucía	MUJERES	2021-22	62,2
Andalucía	MUJERES	2020-21	60,9
Andalucía	MUJERES	2019-20	68,7
Andalucía	MUJERES	2018-19	61,3
Andalucía	MUJERES	2017-18	61,1
Andalucía	MUJERES	2016-17	62,5
Andalucía	MUJERES	2015-16	63,3
Andalucía	MUJERES	2014-15	60,0
Andalucía	MUJERES	2013-14 (2)	59,4
Andalucía	MUJERES	2012-13	56,9
Andalucía	MUJERES	2011-12	55,2
Andalucía	MUJERES	2010-11	52,8
Andalucía	MUJERES	2009-10	49,0
Andalucía	MUJERES	2008-09	48,1
Andalucía	MUJERES	2007-08	46,9
Andalucía	MUJERES	2006-07	47,2
Andalucía	MUJERES	2005-06	47,1
Andalucía	MUJERES	2004-05	45,3
Andalucía	MUJERES	2003-04	50,4
Andalucía	MUJERES	2002-03	47,6
Andalucía	MUJERES	2001-02	42,4
Andalucía	MUJERES	2000-01	50,8
Andalucía	MUJERES	1999-00	47,2
Andalucía	MUJERES	1998-99	43,4
Andalucía	MUJERES	1997-98	43,0
Andalucía	MUJERES	1996-97	40,5
Andalucía	MUJERES	1995-96	42,0
Andalucía	MUJERES	1994-95	39,8
Andalucía	MUJERES	1993-94	37,2
Andalucía	MUJERES	1992-93	33,3
Andalucía	MUJERES	1991-92	30,9
Andalucía	MUJERES	1990-91	33,2
Aragón	HOMBRES	2022-23	47,8
Aragón	HOMBRES	2021-22	49,4
Aragón	HOMBRES	2020-21	47,2
Aragón	HOMBRES	2019-20	58,2
Aragón	HOMBRES	2018-19	50,5
Aragón	HOMBRES	2017-18	53,8
Aragón	HOMBRES	2016-17	50,8
Aragón	HOMBRES	2015-16	51,1
Aragón	HOMBRES	2014-15	46,9
Aragón	HOMBRES	2013-14 (2)	44,4
Aragón	HOMBRES	2012-13	49,2
Aragón	HOMBRES	2011-12	44,2
Aragón	HOMBRES	2010-11	42,3
Aragón	HOMBRES	2009-10	39,1
Aragón	HOMBRES	2008-09	37,2
Aragón	HOMBRES	2007-08	36,4
Aragón	HOMBRES	2006-07	36,6
Aragón	HOMBRES	2005-06	37,2
Aragón	HOMBRES	2004-05	41,1
Aragón	HOMBRES	2003-04	40,9
Aragón	HOMBRES	2002-03	41,4
Aragón	HOMBRES	2001-02	41,9
Aragón	HOMBRES	2000-01	42,5
Aragón	HOMBRES	1999-00	41,7
Aragón	HOMBRES	1998-99	43,4
Aragón	HOMBRES	1997-98	40,0
Aragón	HOMBRES	1996-97	38,9
Aragón	HOMBRES	1995-96	39,0
Aragón	HOMBRES	1994-95	37,8
Aragón	HOMBRES	1993-94	34,4
Aragón	HOMBRES	1992-93	35,7
Aragón	HOMBRES	1991-92	34,9
Aragón	HOMBRES	1990-91	34,1
Aragón	MUJERES	2022-23	62,2
Aragón	MUJERES	2021-22	64,5
Aragón	MUJERES	2020-21	63,1
Aragón	MUJERES	2019-20	72,3
Aragón	MUJERES	2018-19	67,0
Aragón	MUJERES	2017-18	70,2
Aragón	MUJERES	2016-17	65,9
Aragón	MUJERES	2015-16	64,6
Aragón	MUJERES	2014-15	62,0
Aragón	MUJERES	2013-14 (2)	61,7
Aragón	MUJERES	2012-13	57,4
Aragón	MUJERES	2011-12	58,4
Aragón	MUJERES	2010-11	57,7
Aragón	MUJERES	2009-10	54,3
Aragón	MUJERES	2008-09	52,8
Aragón	MUJERES	2007-08	52,2
Aragón	MUJERES	2006-07	55,2
Aragón	MUJERES	2005-06	55,0
Aragón	MUJERES	2004-05	58,7
Aragón	MUJERES	2003-04	59,5
Aragón	MUJERES	2002-03	61,1
Aragón	MUJERES	2001-02	61,7
Aragón	MUJERES	2000-01	61,0
Aragón	MUJERES	1999-00	62,4
Aragón	MUJERES	1998-99	63,0
Aragón	MUJERES	1997-98	58,8
Aragón	MUJERES	1996-97	55,3
Aragón	MUJERES	1995-96	54,7
Aragón	MUJERES	1994-95	51,7
Aragón	MUJERES	1993-94	48,5
Aragón	MUJERES	1992-93	49,7
Aragón	MUJERES	1991-92	47,9
Aragón	MUJERES	1990-91	45,5
Asturias, Principado de	HOMBRES	2022-23	56,5
Asturias, Principado de	HOMBRES	2021-22	57,9
Asturias, Principado de	HOMBRES	2020-21	58,4
Asturias, Principado de	HOMBRES	2019-20	68,2
Asturias, Principado de	HOMBRES	2018-19	59,3
Asturias, Principado de	HOMBRES	2017-18	57,4
Asturias, Principado de	HOMBRES	2016-17	55,6
Asturias, Principado de	HOMBRES	2015-16	59,9
Asturias, Principado de	HOMBRES	2014-15	58,5
Asturias, Principado de	HOMBRES	2013-14 (2)	58,9
Asturias, Principado de	HOMBRES	2012-13	57,0
Asturias, Principado de	HOMBRES	2011-12	56,6
Asturias, Principado de	HOMBRES	2010-11	55,3
Asturias, Principado de	HOMBRES	2009-10	52,4
Asturias, Principado de	HOMBRES	2008-09	48,9
Asturias, Principado de	HOMBRES	2007-08	48,9
Asturias, Principado de	HOMBRES	2006-07	51,7
Asturias, Principado de	HOMBRES	2005-06	49,3
Asturias, Principado de	HOMBRES	2004-05	44,4
Asturias, Principado de	HOMBRES	2003-04	46,2
Asturias, Principado de	HOMBRES	2002-03	47,2
Asturias, Principado de	HOMBRES	2001-02	49,6
Asturias, Principado de	HOMBRES	2000-01	52,4
Asturias, Principado de	HOMBRES	1999-00	49,9
Asturias, Principado de	HOMBRES	1998-99	47,0
Asturias, Principado de	HOMBRES	1997-98	48,7
Asturias, Principado de	HOMBRES	1996-97	45,3
Asturias, Principado de	HOMBRES	1995-96	45,3
Asturias, Principado de	HOMBRES	1994-95	39,8
Asturias, Principado de	HOMBRES	1993-94	38,3
Asturias, Principado de	HOMBRES	1992-93	36,4
Asturias, Principado de	HOMBRES	1991-92	35,0
Asturias, Principado de	HOMBRES	1990-91	31,2
Asturias, Principado de	MUJERES	2022-23	70,9
Asturias, Principado de	MUJERES	2021-22	68,1
Asturias, Principado de	MUJERES	2020-21	72,4
Asturias, Principado de	MUJERES	2019-20	78,6
Asturias, Principado de	MUJERES	2018-19	71,8
Asturias, Principado de	MUJERES	2017-18	71,2
Asturias, Principado de	MUJERES	2016-17	72,0
Asturias, Principado de	MUJERES	2015-16	74,9
Asturias, Principado de	MUJERES	2014-15	71,2
Asturias, Principado de	MUJERES	2013-14 (2)	73,4
Asturias, Principado de	MUJERES	2012-13	72,1
Asturias, Principado de	MUJERES	2011-12	72,2
Asturias, Principado de	MUJERES	2010-11	71,8
Asturias, Principado de	MUJERES	2009-10	65,4
Asturias, Principado de	MUJERES	2008-09	65,2
Asturias, Principado de	MUJERES	2007-08	66,9
Asturias, Principado de	MUJERES	2006-07	67,3
Asturias, Principado de	MUJERES	2005-06	68,0
Asturias, Principado de	MUJERES	2004-05	62,7
Asturias, Principado de	MUJERES	2003-04	65,5
Asturias, Principado de	MUJERES	2002-03	67,7
Asturias, Principado de	MUJERES	2001-02	68,5
Asturias, Principado de	MUJERES	2000-01	72,6
Asturias, Principado de	MUJERES	1999-00	68,7
Asturias, Principado de	MUJERES	1998-99	70,2
Asturias, Principado de	MUJERES	1997-98	68,1
Asturias, Principado de	MUJERES	1996-97	64,7
Asturias, Principado de	MUJERES	1995-96	63,7
Asturias, Principado de	MUJERES	1994-95	57,1
Asturias, Principado de	MUJERES	1993-94	53,4
Asturias, Principado de	MUJERES	1992-93	48,4
Asturias, Principado de	MUJERES	1991-92	48,7
Asturias, Principado de	MUJERES	1990-91	43,0
Balears, Illes	HOMBRES	2022-23	37,0
Balears, Illes	HOMBRES	2021-22	36,0
Balears, Illes	HOMBRES	2020-21	36,9
Balears, Illes	HOMBRES	2019-20	37,6
Balears, Illes	HOMBRES	2018-19	33,7
Balears, Illes	HOMBRES	2017-18	33,4
Balears, Illes	HOMBRES	2016-17	33,4
Balears, Illes	HOMBRES	2015-16	36,1
Balears, Illes	HOMBRES	2014-15	34,0
Balears, Illes	HOMBRES	2013-14 (2)	35,1
Balears, Illes	HOMBRES	2012-13	33,3
Balears, Illes	HOMBRES	2011-12	35,8
Balears, Illes	HOMBRES	2010-11	32,0
Balears, Illes	HOMBRES	2009-10	31,1
Balears, Illes	HOMBRES	2008-09	27,1
Balears, Illes	HOMBRES	2007-08	27,6
Balears, Illes	HOMBRES	2006-07	25,9
Balears, Illes	HOMBRES	2005-06	27,4
Balears, Illes	HOMBRES	2004-05	26,8
Balears, Illes	HOMBRES	2003-04	26,8
Balears, Illes	HOMBRES	2002-03	25,7
Balears, Illes	HOMBRES	2001-02	28,5
Balears, Illes	HOMBRES	2000-01	28,7
Balears, Illes	HOMBRES	1999-00	28,7
Balears, Illes	HOMBRES	1998-99	29,8
Balears, Illes	HOMBRES	1997-98	27,8
Balears, Illes	HOMBRES	1996-97	29,6
Balears, Illes	HOMBRES	1995-96	28,0
Balears, Illes	HOMBRES	1994-95	26,3
Balears, Illes	HOMBRES	1993-94	21,8
Balears, Illes	HOMBRES	1992-93	22,0
Balears, Illes	HOMBRES	1991-92	21,4
Balears, Illes	HOMBRES	1990-91	19,1
Balears, Illes	MUJERES	2022-23	50,7
Balears, Illes	MUJERES	2021-22	50,5
Balears, Illes	MUJERES	2020-21	52,4
Balears, Illes	MUJERES	2019-20	56,9
Balears, Illes	MUJERES	2018-19	50,5
Balears, Illes	MUJERES	2017-18	48,7
Balears, Illes	MUJERES	2016-17	49,2
Balears, Illes	MUJERES	2015-16	51,3
Balears, Illes	MUJERES	2014-15	49,1
Balears, Illes	MUJERES	2013-14 (2)	49,6
Balears, Illes	MUJERES	2012-13	46,6
Balears, Illes	MUJERES	2011-12	47,9
Balears, Illes	MUJERES	2010-11	46,6
Balears, Illes	MUJERES	2009-10	42,3
Balears, Illes	MUJERES	2008-09	39,3
Balears, Illes	MUJERES	2007-08	36,9
Balears, Illes	MUJERES	2006-07	39,2
Balears, Illes	MUJERES	2005-06	41,0
Balears, Illes	MUJERES	2004-05	36,6
Balears, Illes	MUJERES	2003-04	41,1
Balears, Illes	MUJERES	2002-03	41,3
Balears, Illes	MUJERES	2001-02	44,1
Balears, Illes	MUJERES	2000-01	42,0
Balears, Illes	MUJERES	1999-00	42,1
Balears, Illes	MUJERES	1998-99	43,5
Balears, Illes	MUJERES	1997-98	43,7
Balears, Illes	MUJERES	1996-97	39,0
Balears, Illes	MUJERES	1995-96	40,9
Balears, Illes	MUJERES	1994-95	37,3
Balears, Illes	MUJERES	1993-94	32,3
Balears, Illes	MUJERES	1992-93	31,6
Balears, Illes	MUJERES	1991-92	30,0
Balears, Illes	MUJERES	1990-91	27,8
Canarias	HOMBRES	2022-23	51,7
Canarias	HOMBRES	2021-22	50,7
Canarias	HOMBRES	2020-21	54,8
Canarias	HOMBRES	2019-20	58,9
Canarias	HOMBRES	2018-19	51,1
Canarias	HOMBRES	2017-18	50,1
Canarias	HOMBRES	2016-17	49,2
Canarias	HOMBRES	2015-16	50,7
Canarias	HOMBRES	2014-15	48,3
Canarias	HOMBRES	2013-14 (2)	47,7
Canarias	HOMBRES	2012-13	45,0
Canarias	HOMBRES	2011-12	42,7
Canarias	HOMBRES	2010-11	42,1
Canarias	HOMBRES	2009-10	37,0
Canarias	HOMBRES	2008-09	34,9
Canarias	HOMBRES	2007-08	31,8
Canarias	HOMBRES	2006-07	30,6
Canarias	HOMBRES	2005-06	30,1
Canarias	HOMBRES	2004-05	30,3
Canarias	HOMBRES	2003-04	31,4
Canarias	HOMBRES	2002-03	33,2
Canarias	HOMBRES	2001-02	35,7
Canarias	HOMBRES	2000-01	32,9
Canarias	HOMBRES	1999-00	26,3
Canarias	HOMBRES	1998-99	28,3
Canarias	HOMBRES	1997-98	29,5
Canarias	HOMBRES	1996-97	29,4
Canarias	HOMBRES	1995-96	27,2
Canarias	HOMBRES	1994-95	29,0
Canarias	HOMBRES	1993-94	27,1
Canarias	HOMBRES	1992-93	23,7
Canarias	HOMBRES	1991-92	20,9
Canarias	HOMBRES	1990-91	22,0
Canarias	MUJERES	2022-23	69,0
Canarias	MUJERES	2021-22	67,1
Canarias	MUJERES	2020-21	70,1
Canarias	MUJERES	2019-20	74,9
Canarias	MUJERES	2018-19	65,2
Canarias	MUJERES	2017-18	67,0
Canarias	MUJERES	2016-17	65,4
Canarias	MUJERES	2015-16	65,6
Canarias	MUJERES	2014-15	62,4
Canarias	MUJERES	2013-14 (2)	59,5
Canarias	MUJERES	2012-13	59,3
Canarias	MUJERES	2011-12	57,3
Canarias	MUJERES	2010-11	58,8
Canarias	MUJERES	2009-10	52,0
Canarias	MUJERES	2008-09	50,6
Canarias	MUJERES	2007-08	49,4
Canarias	MUJERES	2006-07	47,3
Canarias	MUJERES	2005-06	48,5
Canarias	MUJERES	2004-05	47,0
Canarias	MUJERES	2003-04	47,8
Canarias	MUJERES	2002-03	49,8
Canarias	MUJERES	2001-02	54,4
Canarias	MUJERES	2000-01	50,0
Canarias	MUJERES	1999-00	40,0
Canarias	MUJERES	1998-99	42,6
Canarias	MUJERES	1997-98	44,9
Canarias	MUJERES	1996-97	37,7
Canarias	MUJERES	1995-96	38,6
Canarias	MUJERES	1994-95	39,5
Canarias	MUJERES	1993-94	37,7
Canarias	MUJERES	1992-93	34,4
Canarias	MUJERES	1991-92	27,9
Canarias	MUJERES	1990-91	28,8
Cantabria	HOMBRES	2022-23	54,5
Cantabria	HOMBRES	2021-22	51,6
Cantabria	HOMBRES	2020-21	52,0
Cantabria	HOMBRES	2019-20	55,0
Cantabria	HOMBRES	2018-19	51,1
Cantabria	HOMBRES	2017-18	54,0
Cantabria	HOMBRES	2016-17	51,3
Cantabria	HOMBRES	2015-16	56,8
Cantabria	HOMBRES	2014-15	52,9
Cantabria	HOMBRES	2013-14 (2)	50,5
Cantabria	HOMBRES	2012-13	49,8
Cantabria	HOMBRES	2011-12	50,7
Cantabria	HOMBRES	2010-11	46,5
Cantabria	HOMBRES	2009-10	42,4
Cantabria	HOMBRES	2008-09	36,9
Cantabria	HOMBRES	2007-08	40,0
Cantabria	HOMBRES	2006-07	40,8
Cantabria	HOMBRES	2005-06	40,3
Cantabria	HOMBRES	2004-05	39,3
Cantabria	HOMBRES	2003-04	39,7
Cantabria	HOMBRES	2002-03	41,2
Cantabria	HOMBRES	2001-02	39,7
Cantabria	HOMBRES	2000-01	42,7
Cantabria	HOMBRES	1999-00	34,8
Cantabria	HOMBRES	1998-99	37,6
Cantabria	HOMBRES	1997-98	39,6
Cantabria	HOMBRES	1996-97	34,7
Cantabria	HOMBRES	1995-96	35,2
Cantabria	HOMBRES	1994-95	33,0
Cantabria	HOMBRES	1993-94	30,6
Cantabria	HOMBRES	1992-93	26,0
Cantabria	HOMBRES	1991-92	26,2
Cantabria	HOMBRES	1990-91	24,8
Cantabria	MUJERES	2022-23	65,6
Cantabria	MUJERES	2021-22	69,1
Cantabria	MUJERES	2020-21	68,2
Cantabria	MUJERES	2019-20	75,4
Cantabria	MUJERES	2018-19	63,5
Cantabria	MUJERES	2017-18	67,9
Cantabria	MUJERES	2016-17	66,3
Cantabria	MUJERES	2015-16	69,1
Cantabria	MUJERES	2014-15	65,6
Cantabria	MUJERES	2013-14 (2)	64,4
Cantabria	MUJERES	2012-13	61,3
Cantabria	MUJERES	2011-12	59,5
Cantabria	MUJERES	2010-11	59,6
Cantabria	MUJERES	2009-10	57,8
Cantabria	MUJERES	2008-09	52,0
Cantabria	MUJERES	2007-08	56,2
Cantabria	MUJERES	2006-07	58,2
Cantabria	MUJERES	2005-06	56,4
Cantabria	MUJERES	2004-05	54,4
Cantabria	MUJERES	2003-04	59,9
Cantabria	MUJERES	2002-03	60,3
Cantabria	MUJERES	2001-02	49,7
Cantabria	MUJERES	2000-01	59,9
Cantabria	MUJERES	1999-00	52,2
Cantabria	MUJERES	1998-99	56,7
Cantabria	MUJERES	1997-98	55,6
Cantabria	MUJERES	1996-97	52,3
Cantabria	MUJERES	1995-96	50,5
Cantabria	MUJERES	1994-95	42,4
Cantabria	MUJERES	1993-94	41,8
Cantabria	MUJERES	1992-93	34,8
Cantabria	MUJERES	1991-92	35,4
Cantabria	MUJERES	1990-91	35,1
Castilla y León	HOMBRES	2022-23	49,4
Castilla y León	HOMBRES	2021-22	50,2
Castilla y León	HOMBRES	2020-21	53,5
Castilla y León	HOMBRES	2019-20	60,3
Castilla y León	HOMBRES	2018-19	52,5
Castilla y León	HOMBRES	2017-18	52,4
Castilla y León	HOMBRES	2016-17	53,5
Castilla y León	HOMBRES	2015-16	56,5
Castilla y León	HOMBRES	2014-15	52,5
Castilla y León	HOMBRES	2013-14 (2)	51,9
Castilla y León	HOMBRES	2012-13	52,0
Castilla y León	HOMBRES	2011-12	50,6
Castilla y León	HOMBRES	2010-11	47,6
Castilla y León	HOMBRES	2009-10	43,2
Castilla y León	HOMBRES	2008-09	42,8
Castilla y León	HOMBRES	2007-08	43,5
Castilla y León	HOMBRES	2006-07	43,5
Castilla y León	HOMBRES	2005-06	43,7
Castilla y León	HOMBRES	2004-05	43,3
Castilla y León	HOMBRES	2003-04	42,3
Castilla y León	HOMBRES	2002-03	44,0
Castilla y León	HOMBRES	2001-02	43,7
Castilla y León	HOMBRES	2000-01	43,4
Castilla y León	HOMBRES	1999-00	44,7
Castilla y León	HOMBRES	1998-99	44,1
Castilla y León	HOMBRES	1997-98	42,8
Castilla y León	HOMBRES	1996-97	41,3
Castilla y León	HOMBRES	1995-96	41,0
Castilla y León	HOMBRES	1994-95	37,7
Castilla y León	HOMBRES	1993-94	38,1
Castilla y León	HOMBRES	1992-93	34,4
Castilla y León	HOMBRES	1991-92	33,5
Castilla y León	HOMBRES	1990-91	32,6
Castilla y León	MUJERES	2022-23	63,9
Castilla y León	MUJERES	2021-22	66,6
Castilla y León	MUJERES	2020-21	68,8
Castilla y León	MUJERES	2019-20	75,3
Castilla y León	MUJERES	2018-19	67,4
Castilla y León	MUJERES	2017-18	69,4
Castilla y León	MUJERES	2016-17	68,3
Castilla y León	MUJERES	2015-16	71,9
Castilla y León	MUJERES	2014-15	67,8
Castilla y León	MUJERES	2013-14 (2)	66,9
Castilla y León	MUJERES	2012-13	64,7
Castilla y León	MUJERES	2011-12	65,3
Castilla y León	MUJERES	2010-11	64,2
Castilla y León	MUJERES	2009-10	58,4
Castilla y León	MUJERES	2008-09	62,4
Castilla y León	MUJERES	2007-08	60,3
Castilla y León	MUJERES	2006-07	61,1
Castilla y León	MUJERES	2005-06	63,5
Castilla y León	MUJERES	2004-05	62,4
Castilla y León	MUJERES	2003-04	62,3
Castilla y León	MUJERES	2002-03	64,2
Castilla y León	MUJERES	2001-02	62,5
Castilla y León	MUJERES	2000-01	63,8
Castilla y León	MUJERES	1999-00	63,3
Castilla y León	MUJERES	1998-99	60,7
Castilla y León	MUJERES	1997-98	61,8
Castilla y León	MUJERES	1996-97	60,5
Castilla y León	MUJERES	1995-96	56,6
Castilla y León	MUJERES	1994-95	53,7
Castilla y León	MUJERES	1993-94	51,5
Castilla y León	MUJERES	1992-93	47,6
Castilla y León	MUJERES	1991-92	44,7
Castilla y León	MUJERES	1990-91	43,6
Castilla-La Mancha	HOMBRES	2022-23	46,8
Castilla-La Mancha	HOMBRES	2021-22	47,9
Castilla-La Mancha	HOMBRES	2020-21	43,3
Castilla-La Mancha	HOMBRES	2019-20	51,8
Castilla-La Mancha	HOMBRES	2018-19	45,6
Castilla-La Mancha	HOMBRES	2017-18	45,9
Castilla-La Mancha	HOMBRES	2016-17	46,4
Castilla-La Mancha	HOMBRES	2015-16	45,9
Castilla-La Mancha	HOMBRES	2014-15	44,3
Castilla-La Mancha	HOMBRES	2013-14 (2)	43,5
Castilla-La Mancha	HOMBRES	2012-13	41,3
Castilla-La Mancha	HOMBRES	2011-12	39,6
Castilla-La Mancha	HOMBRES	2010-11	36,8
Castilla-La Mancha	HOMBRES	2009-10	34,0
Castilla-La Mancha	HOMBRES	2008-09	32,8
Castilla-La Mancha	HOMBRES	2007-08	30,2
Castilla-La Mancha	HOMBRES	2006-07	32,6
Castilla-La Mancha	HOMBRES	2005-06	32,0
Castilla-La Mancha	HOMBRES	2004-05	34,9
Castilla-La Mancha	HOMBRES	2003-04	31,2
Castilla-La Mancha	HOMBRES	2002-03	32,7
Castilla-La Mancha	HOMBRES	2001-02	31,9
Castilla-La Mancha	HOMBRES	2000-01	32,0
Castilla-La Mancha	HOMBRES	1999-00	33,0
Castilla-La Mancha	HOMBRES	1998-99	32,1
Castilla-La Mancha	HOMBRES	1997-98	31,1
Castilla-La Mancha	HOMBRES	1996-97	30,1
Castilla-La Mancha	HOMBRES	1995-96	27,6
Castilla-La Mancha	HOMBRES	1994-95	28,2
Castilla-La Mancha	HOMBRES	1993-94	26,0
Castilla-La Mancha	HOMBRES	1992-93	24,5
Castilla-La Mancha	HOMBRES	1991-92	22,7
Castilla-La Mancha	HOMBRES	1990-91	21,2
Castilla-La Mancha	MUJERES	2022-23	63,7
Castilla-La Mancha	MUJERES	2021-22	63,7
Castilla-La Mancha	MUJERES	2020-21	60,5
Castilla-La Mancha	MUJERES	2019-20	70,0
Castilla-La Mancha	MUJERES	2018-19	62,9
Castilla-La Mancha	MUJERES	2017-18	62,5
Castilla-La Mancha	MUJERES	2016-17	62,7
Castilla-La Mancha	MUJERES	2015-16	64,1
Castilla-La Mancha	MUJERES	2014-15	60,8
Castilla-La Mancha	MUJERES	2013-14 (2)	59,3
Castilla-La Mancha	MUJERES	2012-13	56,1
Castilla-La Mancha	MUJERES	2011-12	55,7
Castilla-La Mancha	MUJERES	2010-11	53,8
Castilla-La Mancha	MUJERES	2009-10	49,3
Castilla-La Mancha	MUJERES	2008-09	50,2
Castilla-La Mancha	MUJERES	2007-08	48,1
Castilla-La Mancha	MUJERES	2006-07	48,7
Castilla-La Mancha	MUJERES	2005-06	50,0
Castilla-La Mancha	MUJERES	2004-05	54,2
Castilla-La Mancha	MUJERES	2003-04	49,5
Castilla-La Mancha	MUJERES	2002-03	51,2
Castilla-La Mancha	MUJERES	2001-02	51,3
Castilla-La Mancha	MUJERES	2000-01	48,6
Castilla-La Mancha	MUJERES	1999-00	49,1
Castilla-La Mancha	MUJERES	1998-99	48,9
Castilla-La Mancha	MUJERES	1997-98	48,0
Castilla-La Mancha	MUJERES	1996-97	45,9
Castilla-La Mancha	MUJERES	1995-96	40,4
Castilla-La Mancha	MUJERES	1994-95	39,9
Castilla-La Mancha	MUJERES	1993-94	37,8
Castilla-La Mancha	MUJERES	1992-93	34,4
Castilla-La Mancha	MUJERES	1991-92	31,8
Castilla-La Mancha	MUJERES	1990-91	29,5
Cataluña	HOMBRES	2022-23	41,7
Cataluña	HOMBRES	2021-22	41,9
Cataluña	HOMBRES	2020-21	42,8
Cataluña	HOMBRES	2019-20	44,3
Cataluña	HOMBRES	2018-19	42,3
Cataluña	HOMBRES	2017-18	42,5
Cataluña	HOMBRES	2016-17	42,4
Cataluña	HOMBRES	2015-16	44,4
Cataluña	HOMBRES	2014-15	44,8
Cataluña	HOMBRES	2013-14 (2)	45,0
Cataluña	HOMBRES	2012-13	42,7
Cataluña	HOMBRES	2011-12	43,0
Cataluña	HOMBRES	2010-11	39,7
Cataluña	HOMBRES	2009-10	41,2
Cataluña	HOMBRES	2008-09	36,8
Cataluña	HOMBRES	2007-08	36,1
Cataluña	HOMBRES	2006-07	35,4
Cataluña	HOMBRES	2005-06	37,0
Cataluña	HOMBRES	2004-05	35,4
Cataluña	HOMBRES	2003-04	37,0
Cataluña	HOMBRES	2002-03	37,5
Cataluña	HOMBRES	2001-02	37,7
Cataluña	HOMBRES	2000-01	32,9
Cataluña	HOMBRES	1999-00	34,0
Cataluña	HOMBRES	1998-99	37,2
Cataluña	HOMBRES	1997-98	32,5
Cataluña	HOMBRES	1996-97	31,5
Cataluña	HOMBRES	1995-96	31,5
Cataluña	HOMBRES	1994-95	30,3
Cataluña	HOMBRES	1993-94	29,4
Cataluña	HOMBRES	1992-93	28,9
Cataluña	HOMBRES	1991-92	29,0
Cataluña	HOMBRES	1990-91	26,4
Cataluña	MUJERES	2022-23	58,2
Cataluña	MUJERES	2021-22	58,0
Cataluña	MUJERES	2020-21	60,0
Cataluña	MUJERES	2019-20	62,4
Cataluña	MUJERES	2018-19	59,4
Cataluña	MUJERES	2017-18	58,7
Cataluña	MUJERES	2016-17	59,0
Cataluña	MUJERES	2015-16	60,5
Cataluña	MUJERES	2014-15	59,3
Cataluña	MUJERES	2013-14 (2)	60,6
Cataluña	MUJERES	2012-13	57,5
Cataluña	MUJERES	2011-12	57,0
Cataluña	MUJERES	2010-11	53,4
Cataluña	MUJERES	2009-10	56,6
Cataluña	MUJERES	2008-09	51,3
Cataluña	MUJERES	2007-08	50,0
Cataluña	MUJERES	2006-07	50,0
Cataluña	MUJERES	2005-06	53,2
Cataluña	MUJERES	2004-05	51,2
Cataluña	MUJERES	2003-04	52,4
Cataluña	MUJERES	2002-03	54,5
Cataluña	MUJERES	2001-02	54,5
Cataluña	MUJERES	2000-01	49,6
Cataluña	MUJERES	1999-00	49,1
Cataluña	MUJERES	1998-99	51,6
Cataluña	MUJERES	1997-98	46,4
Cataluña	MUJERES	1996-97	41,9
Cataluña	MUJERES	1995-96	41,8
Cataluña	MUJERES	1994-95	40,3
Cataluña	MUJERES	1993-94	39,5
Cataluña	MUJERES	1992-93	36,9
Cataluña	MUJERES	1991-92	37,1
Cataluña	MUJERES	1990-91	36,1
Comunitat Valenciana	HOMBRES	2022-23	41,3
Comunitat Valenciana	HOMBRES	2021-22	40,7
Comunitat Valenciana	HOMBRES	2020-21	40,7
Comunitat Valenciana	HOMBRES	2019-20	44,0
Comunitat Valenciana	HOMBRES	2018-19	41,6
Comunitat Valenciana	HOMBRES	2017-18	43,0
Comunitat Valenciana	HOMBRES	2016-17	43,2
Comunitat Valenciana	HOMBRES	2015-16	44,7
Comunitat Valenciana	HOMBRES	2014-15	42,0
Comunitat Valenciana	HOMBRES	2013-14 (2)	41,8
Comunitat Valenciana	HOMBRES	2012-13	41,4
Comunitat Valenciana	HOMBRES	2011-12	40,3
Comunitat Valenciana	HOMBRES	2010-11	37,6
Comunitat Valenciana	HOMBRES	2009-10	34,7
Comunitat Valenciana	HOMBRES	2008-09	32,8
Comunitat Valenciana	HOMBRES	2007-08	32,6
Comunitat Valenciana	HOMBRES	2006-07	31,7
